Sector: Automobile & Ancillaries,
Date: 05-Jul-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
AIA Engineering Ltd.,AIAENG,Castings/Forgings,40229.52,2,2024-03,454.59,40130.52,2024-03,4853.76,1135.48,2024-03,35.43,1.87,6.04,2,2023-03,0.09,20.23,25.34,"AIAENG,"
Endurance Technologies Ltd.,ENDURANCE,Auto Ancillary,38457.22,2,2024-03,739.78,38692.32,2024-03,10240.87,680.49,2024-03,56.51,17.43,7.73,2,2023-03,0.11,11.51,14.06,"ENDURANCE,"
Sona BLW Precision Forgings Ltd.,SONACOMS,Auto Ancillary,38427.83,2,2024-03,233.06,38386.72,2024-03,3184.77,517.78,2024-03,74.29,2.98,14.58,2,2024-03,0.09,21.05,25.86,"SONACOMS,"
Tata Motors Ltd. - DVR Ordinary,TATAMTRDVR,Automobiles-Trucks/Lcv,34659.93,1,,,34659.93,,,,-0,,,,1,-0,,,,"TATAMTRDVR,"
Apollo Tyres Ltd.,APOLLOTYRE,Tyres & Allied,33399.96,2,2024-03,3941.86,36419.69,2024-03,25377.72,1721.51,2024-03,19.4,1.26,2.4,2,2024-03,0.28,13.01,17.04,"APOLLOTYRE,"
Timken India Ltd.,TIMKEN,Bearings,32708.87,1,2024-03,6.04,32383.55,2024-03,2909.54,392.14,2024-03,83.41,2.49,13.47,1,2023-03,0.01,21.16,28.05,"TIMKEN,"
SKF India Ltd.,SKFINDIA,Bearings,31819.76,2,2024-03,,30597.65,2024-03,4570.52,551.74,2024-03,57.67,,11.86,2,2023-03,0,24.83,34.75,"SKFINDIA,"
Amara Raja Energy & Mobility Ltd.,ARE&M,Batteries,30859.91,2,2024-03,53.33,30795.44,2024-03,11706.63,902.99,2024-03,33.03,,4.54,2,2023-03,0,14.1,19.6,"ARE&M,"
Jupiter Wagons Ltd.,JWL,Railways Wagons,29870.67,2,2024-03,337.67,29995.38,2024-03,3643.73,333.74,2024-03,90.09,,18.48,2,2023-03,0.36,16.24,23.99,"JWL,"
Sundram Fasteners Ltd.,SUNDRMFAST,Auto Ancillary,29861.34,2,2024-03,627.72,30453.74,2024-03,5666.31,525.64,2024-03,57.24,11.32,8.73,2,2023-03,0.23,17.75,19.74,"SUNDRMFAST,"
ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,Auto Ancillary,29818.09,2,2024-03,0,28520.72,2024-03,3815.65,406.45,2024-03,73.36,,10.69,2,2024-03,0,15.63,21.21,"ZFCVINDIA,"
TVS Holdings Ltd.,TVSHLTD,Auto Ancillary,28145.08,2,2024-03,22610.77,47585.81,2024-03,40062.46,1906.48,2024-03,35.16,3.3,9.91,2,2023-03,7.72,32.05,13.93,"TVSHLTD,"
Castrol India Ltd.,CASTROLIND,Lubricants,25534.19,1,2023-12,0,24334.4,2024-03,5105.96,877.87,2024-03,29.09,7.17,11.21,1,2023-12,0,44.69,59.32,"CASTROLIND,"
JBM Auto Ltd.,JBMA,Auto Ancillary,25479.89,2,2024-03,2101.16,27514.14,2024-03,5009.35,183.64,2024-03,142.48,11.84,21.82,2,2023-03,1.63,12.99,11.86,"JBMA,"
Titagarh Railsystems Ltd.,TITAGARH,Railways Wagons,24387.4,2,2024-03,66.26,23844.56,2024-03,3853.3,291.04,2024-03,85.23,3.54,10.93,2,2023-03,0.26,14.91,18.58,"TITAGARH,"
CIE Automotive India Ltd.,CIEINDIA,Forgings,22991.26,2,2023-12,803.35,23555.88,2024-03,9266.95,807.95,2024-03,21.36,1.21,3.7,2,2023-12,0.13,14.39,18.47,"CIEINDIA,"
PTC Industries Ltd.,PTCIL,Castings/Forgings,21516.9,2,2024-03,181.89,21541.02,2024-03,256.88,42.22,2024-03,509.69,19.46,33.33,2,2023-03,0.66,11.85,11.66,"PTCIL,"
Ramkrishna Forgings Ltd.,RKFORGE,Forgings,17259.28,2,2024-03,1118.37,18200.61,2024-03,3954.88,342.13,2024-03,50.55,2.39,6.43,2,2023-03,1.01,21.01,18.73,"RKFORGE,"
HBL Power Systems Ltd.,HBLPOWER,Batteries,15011.49,2,2024-03,59.32,14835.87,2024-03,2233.36,262.66,2024-03,53.44,2.88,12.3,2,2023-03,0.08,10.83,14.02,"HBLPOWER,"
Olectra Greentech Ltd.,OLECTRA,Automobiles-Trucks/Lcv,14971.53,2,2024-03,120.75,14917.73,2024-03,1154.14,70.66,2024-03,194.86,3.97,16.39,2,2023-03,0.16,8.27,13.3,"OLECTRA,"
Craftsman Automation Ltd.,CRAFTSMAN,Auto Ancillary,13693.1,2,2024-03,1546.43,15156.51,2024-03,4451.73,336.48,2024-03,44.97,1.76,4.79,2,2024-03,0.93,22.23,21.6,"CRAFTSMAN,"
JK Tyre & Industries Ltd.,JKTYRE,Tyres & Allied,11984.16,2,2024-03,4473.43,15688.08,2024-03,15001.78,811.48,2024-03,15.24,0.46,2.67,2,2023-03,1.41,8.5,10.73,"JKTYRE,"
Happy Forgings Ltd.,HAPPYFORGE,Forgings,11962.61,2,2024-03,143.01,11988.14,2024-03,1358.24,242.98,2024-03,49.23,,7.42,2,2023-03,0.22,23.5,26.18,"HAPPYFORGE,"
Minda Corporation Ltd.,MINDACORP,Auto Ancillary,11765.1,2,2024-03,348.18,11921.3,2024-03,4651.14,225.25,2024-03,51.78,3.5,5.94,2,2023-03,0.35,20.21,17.64,"MINDACORP,"
Electrosteel Castings Ltd.,ELECTCAST,Castings/Forgings,11652.78,2,2024-03,2266.46,13518.87,2024-03,7478.01,740.15,2024-03,15.75,0.77,2.28,2,2023-03,0.6,7.48,9.99,"ELECTCAST,"
Force Motors Ltd.,FORCEMOT,Automobiles-Trucks/Lcv,11266.63,2,2024-03,524.5,11342.37,2024-03,6992.13,402.04,2024-03,29.03,,5,2,2023-03,0.51,7.38,12.07,"FORCEMOT,"
Kirloskar Ferrous Industries Ltd.,500245,Castings/Forgings,11180.07,2,2024-03,1217.84,12352.31,2024-03,6146.29,297.66,2024-03,46.96,,4.93,2,2023-03,0.46,22.75,23.64,"500245,"
Ceat Ltd.,CEATLTD,Tyres & Allied,10806.85,2,2024-03,1628.9,12376.67,2024-03,11943.48,614.48,2024-03,16.82,,2.67,2,2023-03,0.61,5.43,9.1,"CEATLTD,"
Maharashtra Scooters Ltd.,MAHSCOOTER,Auto Ancillary,10634.68,1,2024-03,0,10628.93,2024-03,222.73,199.31,2024-03,53.36,2.39,0.39,1,2024-03,0,0.87,0.88,"MAHSCOOTER,"
Texmaco Rail & Engineering Ltd.,TEXRAIL,Railways Wagons,10609.85,2,2024-03,629.72,10832.08,2024-03,3502.87,96.18,2024-03,93.72,6.04,4.19,2,2023-03,0.72,0.86,6.24,"TEXRAIL,"
Varroc Engineering Ltd.,VARROC,Auto Ancillary,10231.34,2,2024-03,1209.38,11310.43,2024-03,7538.66,508.6,2024-03,19.45,,6.83,2,2023-03,1.67,2.62,8.88,"VARROC,"
ASK Automotive Ltd.,ASKAUTOLTD,Auto Ancillary,7800.93,2,2024-03,343.11,8131.39,2024-03,2994.55,157.27,2024-03,44.89,6.69,9.55,2,2023-03,0.49,19.28,20.64,"ASKAUTOLTD,"
Sansera Engineering Ltd.,SANSERA,Auto Ancillary,7530.07,2,2024-03,801.1,8268.2,2024-03,2811.43,187.04,2024-03,40.54,4.8,5.59,2,2023-03,0.62,13.8,15.06,"SANSERA,"
Sharda Motor Industries Ltd.,SHARDAMOTR,Auto Ancillary,7414.21,2,2024-03,,7149.57,2024-03,2809.26,294.9,2024-03,24.75,1.33,9.03,2,2023-03,0,31.31,42.1,"SHARDAMOTR,"
Gabriel India Ltd.,GABRIEL,Auto Ancillary,7180.76,1,2024-03,,7107.57,2024-03,3342.65,185.11,2024-03,38.78,5.52,7.12,1,2023-03,0,16.17,22.3,"GABRIEL,"
Suprajit Engineering Ltd.,SUPRAJIT,Auto Ancillary,7175.74,2,2024-03,623.86,7681.04,2024-03,2895.86,167.27,2024-03,42.9,22.64,5.27,2,2023-03,0.53,13.3,15.69,"SUPRAJIT,"
Rolex Rings Ltd,ROLEXRINGS,Bearings,6856.53,1,2024-03,18.02,6845.78,2024-03,1221.75,156.04,2024-03,43.94,2.01,7.64,1,2023-03,0.11,30.76,31.79,"ROLEXRINGS,"
Gulf Oil Lubricants India Ltd.,GULFOILLUB,Lubricants,6434.83,2,2024-03,333.13,6010.67,2024-03,3301.15,308.2,2024-03,20.89,,4.97,2,2023-03,0.28,21.07,24.08,"GULFOILLUB,"
Pricol Ltd.,PRICOLLTD,Auto Ancillary,6037.4,2,2024-03,46.62,5970.39,2024-03,2271.78,140.61,2024-03,42.94,1.26,7.14,2,2023-03,0.13,19.48,22.02,"PRICOLLTD,"
JTEKT India Ltd.,JTEKTINDIA,Auto Ancillary,5552.21,1,2024-03,109.59,5661.81,2024-03,2261.94,103.15,2024-03,51.96,8.92,6.76,2,2023-03,0.08,13.06,16.3,"JTEKTINDIA,"
Jamna Auto Industries Ltd.,JAMNAAUTO,Auto Ancillary,5106.45,2,2024-03,158.5,5184.52,2024-03,2426.77,205.41,2024-03,24.86,4.08,5.65,2,2023-03,0.02,23.02,27.95,"JAMNAAUTO,"
Banco Products (India) Ltd.,BANCOINDIA,Auto Ancillary,4855.76,2,2024-03,221.57,5013.87,2024-03,2768.43,271.4,2024-03,17.89,1.19,4.62,2,2023-03,0.29,23.77,28.2,"BANCOINDIA,"
Shanthi Gears Ltd.,SHANTIGEAR,Auto Ancillary,4746.79,1,2024-03,,4738.88,2024-03,536.05,82.25,2024-03,57.71,3.1,13.66,1,2023-03,0,23.85,32.21,"SHANTIGEAR,"
Subros Ltd.,SUBROS,Auto Ancillary,4644.79,2,2024-03,,4522.44,2024-03,3070.57,97.53,2024-03,47.59,,4.86,2,2023-03,0.09,5.67,8.5,"SUBROS,"
LG Balakrishnan & Bros Ltd.,LGBBROSLTD,Auto Ancillary,4611.55,2,2024-03,99.49,4350.99,2024-03,2346.05,271.5,2024-03,17,0.78,3.38,2,2023-03,0.07,20.2,25.92,"LGBBROSLTD,"
Savita Oil Technologies Ltd.,SOTL,Lubricants,4471.14,2,2024-03,,4294.5,2024-03,3740.85,200.76,2024-03,22.27,0.61,2.76,2,2023-03,0,16.68,24.99,"SOTL,"
Tide Water Oil Company (India) Ltd.,TIDEWATER,Lubricants,4120.34,2,2024-03,,4079.67,2024-03,1931.19,129.58,2024-03,28.83,20.7,4.98,2,2023-03,0.01,15.44,19.79,"TIDEWATER,"
Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillary,4011.08,2,2024-03,680.29,4616.27,2024-03,2821.74,166.96,2024-03,30.81,2.08,5.08,2,2023-03,0.83,18.49,17.37,"LUMAXTECH,"
Steel Strips Wheels Ltd.,SSWL,Auto Ancillary,3858.89,2,2024-03,1047.93,4863.94,2024-03,4357.09,675.13,2024-03,5.72,,2.85,2,2023-03,0.59,19.71,22.06,"SSWL,"
Greaves Cotton Ltd.,GREAVESCOT,Diesel Engines,3665.07,2,2024-03,49.34,3400.26,2024-03,2633.19,-366.37,2024-03,0,,2.54,2,2023-03,0,6.02,9.68,"GREAVESCOT,"
V.S.T. Tillers Tractors Ltd.,VSTTILLERS,Automobiles-Tractors,3581.69,1,2024-03,,3534.96,2024-03,968.05,121.51,2024-03,29.48,,3.89,1,2023-03,0,11.74,16,"VSTTILLERS,"
Swaraj Engines Ltd.,SWARAJENG,Diesel Engines,3573.66,1,2024-03,0,3397.98,2024-03,1419.24,137.87,2024-03,25.92,2.39,9.7,1,2024-03,0,38.81,52.12,"SWARAJENG,"
Fiem Industries Ltd.,FIEMIND,Auto Ancillary,3552.5,2,2024-03,,3346.38,2024-03,2028.78,165.82,2024-03,21.44,0.92,4.01,2,2023-03,0,19.93,27.5,"FIEMIND,"
Sandhar Technologies Ltd.,SANDHAR,Auto Ancillary,3544.63,2,2024-03,624.68,4133.79,2024-03,3521.11,106.32,2024-03,32.29,12.22,3.49,2,2023-03,0.59,8.58,9.76,"SANDHAR,"
Sundaram-Clayton Ltd.,SUNCLAY,Auto Ancillary,3499.95,2,2024-03,1417.37,4892.48,,,,2023-03,0,,5.83,2,2023-03,1.4,-16.2,-1.57,"SUNCLAY,"
TVS Srichakra Ltd.,TVSSRICHAK,Tyres & Allied,3452.07,2,2024-03,834.71,4268.17,2024-03,2926,107.76,2024-03,31.98,0.31,3.1,2,2023-03,0.64,7.76,8.9,"TVSSRICHAK,"
NRB Bearings Ltd.,NRBBEARING,Bearings,3373.88,2,2024-03,173.35,3446.56,2024-03,1094.03,241.51,2024-03,14.09,4.91,3.85,2,2023-03,0.48,15.31,15.89,"NRBBEARING,"
Automotive Axles Ltd.,AUTOAXLES,Auto Ancillary,3279.3,1,2024-03,6.25,3202.27,2024-03,2229.17,166.16,2024-03,19.74,1.36,3.69,1,2023-03,0.01,23.48,31.45,"AUTOAXLES,"
MM Forgings Ltd.,MMFL,Forgings,3073.37,2,2024-03,930.83,3794.39,2024-03,1563.07,133.49,2024-03,22.76,2.04,3.9,2,2024-03,1.18,18.48,14.73,"MMFL,"
SML Isuzu Ltd.,SMLISUZU,Automobiles-Trucks/Lcv,3020.81,1,2024-03,415.65,3387.77,2024-03,2195.93,107.88,2024-03,28,1.52,10.54,1,2023-03,1.45,11.69,9.53,"SMLISUZU,"
Rajratan Global Wire Ltd.,RAJRATAN,Auto Ancillary,2987.37,2,2024-03,190.66,3162.94,2024-03,890.45,71.83,2024-03,41.59,0.92,6.06,2,2023-03,0.39,25.66,27.04,"RAJRATAN,"
Landmark Cars Ltd.,LANDMARK,Automobiles - Dealers & Distributors,2836.27,2,2024-03,363.72,3168.08,2024-03,3287.89,57.22,2024-03,50.64,,5.26,2,2023-03,0.63,24.15,23.84,"LANDMARK,"
Goodyear India Ltd.,500168,Tyres & Allied,2753.91,1,2024-03,,2630.25,2024-03,2551.71,94.85,2024-03,29.03,,4.54,1,2023-03,0,18.68,25.74,"500168,"
Lumax Industries Ltd.,LUMAXIND,Auto Ancillary,2720.19,2,2024-03,597,3270.68,2024-03,2636.6,52.9,2024-03,24.5,2.8,4.05,2,2023-03,0.65,19.17,19.66,"LUMAXIND,"
SJS Enterprises Ltd.,SJS,Auto Ancillary,2650.95,2,2024-03,68.34,2703.97,2024-03,627.8,85.37,2024-03,31.26,,4.82,2,2023-03,0.05,17.14,22.77,"SJS,"
Eveready Industries India Ltd.,EVEREADY,Batteries,2624.01,2,2024-03,285.23,2901.14,2024-03,1314.27,66.76,2024-03,39.31,,6.79,2,2023-03,1.17,9.06,13.49,"EVEREADY,"
Panama Petrochem Ltd.,PANAMAPET,Lubricants,2487.8,2,2024-03,25.49,2380.12,2024-03,2356.74,195.15,2024-03,12.75,0.41,2.26,2,2023-03,0,27.08,34.98,"PANAMAPET,"
Federal-Mogul Goetze (India) Ltd.,FMGOETZE,Auto Ancillary,2415.83,2,2024-03,,2415.83,2024-03,1695.58,133.37,2024-03,19.04,7.07,2.32,2,2023-03,0,11.57,15.73,"FMGOETZE,"
Atul Auto Ltd.,ATULAUTO,Automobile Two & Three Wheelers,2182.92,2,2024-03,144.25,2304.91,2024-03,527.29,7.07,2024-03,243.09,,5.2,2,2023-03,0.49,1,4.53,"ATULAUTO,"
Alicon Castalloy Ltd.,ALICON,Castings/Forgings,2172.91,2,2024-03,306.23,2467.93,2024-03,1559.37,61.28,2024-03,35.46,6.05,3.91,2,2023-03,0.62,10.98,12.46,"ALICON,"
Wheels India Ltd.,WHEELS,Auto Ancillary,2148.15,2,2024-03,759.22,2902.07,2024-03,4973.04,50.76,2024-03,34.22,,2.56,2,2024-03,0.9,7.39,12.41,"WHEELS,"
Talbros Automotive Components Ltd.,TALBROAUTO,Auto Ancillary,2117.28,2,2024-03,86.2,2198.28,2024-03,778.27,93.8,2024-03,19.25,0.88,3.94,2,2023-03,0.24,16.6,19.32,"TALBROAUTO,"
Gandhar Oil Refinery (India) Ltd.,GANDHAR,Lubricants,2114.97,2,2024-03,203.14,2041.38,2024-03,4113.21,165.32,2024-03,15.05,0.62,1.8,2,2023-03,0.23,33.67,40.56,"GANDHAR,"
The Hi-Tech Gears Ltd.,HITECHGEAR,Auto Ancillary,1915.37,2,2024-03,194.6,2056.13,2024-03,1106.9,114.26,2024-03,16.76,,4.11,2,2023-03,1.29,6.75,8.32,"HITECHGEAR,"
Precision Camshafts Ltd.,PRECAM,Auto Ancillary,1874.55,2,2024-03,102.47,1887.9,2024-03,1031.14,40.35,2024-03,46.45,,2.5,2,2024-03,0.14,5.51,8.25,"PRECAM,"
GNA Axles Ltd.,GNA,Auto Ancillary,1871.78,2,2024-03,189.17,2028.36,2024-03,1506.26,99.93,2024-03,18.72,0.91,2.34,2,2023-03,0.28,19.88,21.39,"GNA,"
India Nippon Electricals Ltd.,INDNIPPON,Auto Ancillary,1829.62,2,2024-03,,1810.71,2024-03,724.08,59.3,2024-03,30.85,,2.94,2,2023-03,0,9.05,11.42,"INDNIPPON,"
Rico Auto Industries Ltd.,RICOAUTO,Auto Ancillary,1812.82,2,2024-03,654.98,2446.3,2024-03,2159.73,38.94,2024-03,47.28,,2.52,2,2023-03,1.06,7.67,9.66,"RICOAUTO,"
Popular Vehicles & Services Ltd.,PVSL,Automobiles - Dealers & Distributors,1797.75,2,2024-03,444.64,2181.8,2024-03,5615.53,76.08,2024-03,23.63,1.56,2.75,2,2023-03,1.47,20.57,21.17,"PVSL,"
Automotive Stampings and Assemblies Ltd.,ASAL,Auto Ancillary,1643.71,1,2024-03,45.99,1687.82,2024-03,880.33,20.17,2024-03,81.49,2.79,-223.71,1,2024-03,-6.24,0,123.58,"ASAL,"
Wardwizard Innovations & Mobility Ltd.,538970,Automobile Two & Three Wheelers,1560.77,2,2024-03,82.91,1638.56,2024-03,321.42,13.44,2024-03,116.17,,15.41,2,2023-03,0.14,18.78,25.78,"538970,"
Waaree Technologies Ltd.,539337,Batteries,1494.62,1,2024-03,17.84,1512.46,2024-03,28.54,-7.5,2024-03,0,,132.58,1,2023-03,0.27,-9.23,-10.54,"539337,"
Amic Forging Ltd.,544037,Forgings,1485.05,1,2024-03,3.86,1488.92,2024-03,126.15,13.83,2024-03,107.36,,24.29,2,2023-03,0.19,71.4,66.37,"544037,"
Sterling Tools Ltd.,STERTOOLS,Fasteners,1458.98,2,2024-03,116.01,1470,2024-03,931.97,55.37,2024-03,26.35,,3.26,2,2023-03,0.33,12.66,14.23,"STERTOOLS,"
Rane (Madras) Ltd.,RML,Auto Ancillary,1458.59,2,2024-03,700.7,2135.68,2024-03,2238.95,3.02,2024-03,482.98,4.23,5.7,2,2024-03,2.74,1.21,-4.89,"RML,"
Automobile Corporation of Goa Ltd.,505036,Auto Ancillary,1449.12,1,2024-03,61.88,1469.63,2024-03,584.34,38.37,2024-03,37.77,4.24,6.55,1,2024-03,0.28,18.6,18.72,"505036,"
Steelcast Ltd.,STEELCAS,Castings/Forgings,1417.51,1,2024-03,0.08,1405.13,2024-03,409.81,75,2024-03,18.9,0.69,5.23,1,2023-03,0.11,37.94,42.49,"STEELCAS,"
Nelcast Ltd.,NELCAST,Castings/Forgings,1329.81,2,2024-03,328.92,1573.76,2024-03,1266.94,54.41,2024-03,24.5,,2.56,2,2024-03,0.63,11.02,12.37,"NELCAST,"
Saint-Gobain Sekurit India Ltd.,515043,Auto Ancillary,1296.43,1,2024-03,0.84,1292.17,2024-03,200.7,31.23,2024-03,41.51,2.92,6.53,1,2024-03,0,16.46,22.39,"515043,"
RACL Geartech Ltd.,520073,Auto Ancillary,1289.48,2,2024-03,281.53,1569.95,2024-03,409.52,39.4,2024-03,32.73,,6.3,2,2023-03,1.21,25.05,21.68,"520073,"
Mercury Ev-Tech Ltd.,531357,Automobiles - Passenger Cars,1233.75,2,2024-03,55.54,1289.29,2024-03,22.92,2.11,2024-03,619.35,,15.29,2,2023-03,0.46,5.43,4.38,"531357,"
Eraaya Lifespaces Ltd.,531035,Auto Ancillary,1209.85,1,2024-03,,1209.85,2024-03,297.2,0.34,2024-03,0,0,90.69,1,2023-03,-1.14,0,0,"531035,"
Jay Bharat Maruti Ltd.,JAYBARMARU,Auto Ancillary,1190.75,2,2024-03,328.34,1516.65,2024-03,2292.11,31.04,2024-03,36.97,,2.21,2,2023-03,0.65,7.72,11.3,"JAYBARMARU,"
Enkei Wheels (India) Ltd.,533477,Auto Ancillary,1184.73,1,2023-12,166.5,1339.5,2024-03,805.32,24.97,2024-03,47.45,0.55,4.95,1,2023-12,0.71,5.15,7.01,"533477,"
IST Ltd.,508807,Auto Ancillary,1136.32,2,2024-03,,1136.32,2024-03,109.66,125.6,2024-03,9.02,,0.87,2,2023-03,0.01,7.63,10.28,"508807,"
Sar Auto Products Ltd.,538992,Auto Ancillary,1066.16,1,2024-03,15.91,1066.85,2024-03,20.04,1.17,2024-03,914.37,29.52,63.14,1,2023-03,0.44,4,4.76,"538992,"
NDR Auto Components Ltd.,NDRAUTO,Auto Ancillary,1058.74,2,2024-03,1.7,1027.02,2024-03,601.57,31.42,2024-03,27.35,,4.18,2,2024-03,0.01,16.42,22.02,"NDRAUTO,"
ZF Steering Gear (India) Ltd.,505163,Auto Ancillary,979.96,2,2024-03,72.53,1040.88,2024-03,477.82,43.68,2024-03,22.43,6.42,2.14,2,2023-03,0.09,6.51,8.84,"505163,"
Munjal Auto Industries Ltd.,MUNJALAU,Auto Ancillary,919.6,2,2024-03,100.04,1007.22,2024-03,1881.76,38.09,2024-03,23.89,,2.29,2,2023-03,0.25,14.3,21.33,"MUNJALAU,"
Hindustan Composites Ltd.,HINDCOMPOS,Auto Ancillary,780.1,2,2024-03,0.12,778.59,2024-03,297.68,34.41,2024-03,22.67,6.28,0.79,2,2023-03,0,2.99,3.56,"HINDCOMPOS,"
Rane Brake Lining Ltd.,RBL,Auto Ancillary,776.04,1,2024-03,0,771.77,2024-03,660.83,40.28,2024-03,19.27,9.26,2.75,1,2024-03,0,14.86,20.09,"RBL,"
Menon Bearings Ltd.,MENONBE,Bearings,771.39,2,2024-03,33.63,779.02,2024-03,210.75,24.29,2024-03,31.67,,5.32,2,2023-03,0.11,44.13,47.99,"MENONBE,"
High Energy Batteries (India) Ltd.,504176,Batteries,742.07,1,2024-03,4.77,745.08,2024-03,78.14,17.16,2024-03,43.25,0.4,8.4,1,2024-03,0.05,21.29,26.85,"504176,"
