Sector: Chemicals,
Date: 05-Jul-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,GNFC,Fertilizers,10551.81,2,2024-03,1,9023.81,2024-03,7930,485,2024-03,21.23,1.62,1.27,2,2023-03,0,17.13,22.66,"GNFC,"
PCBL Ltd.,PCBL,Carbon Black,9889.52,2,2024-03,4819.69,14324.41,2024-03,6419.77,491.11,2024-03,20.14,1.43,3.05,2,2023-03,0.33,16.24,17.96,"PCBL,"
Gujarat State Fertilizers & Chemicals Ltd.,GSFC,Fertilizers,9730.82,2,2024-03,2.5,7430.36,2024-03,9154.64,555.38,2024-03,17.25,0.79,0.76,2,2023-03,0,10.63,13.08,"GSFC,"
Deepak Fertilisers And Petrochemicals Corporation Ltd.,DEEPAKFERT,Fertilizers,9700.48,2,2024-03,4045.25,13384.79,2024-03,8676.09,457.23,2024-03,21.92,0.44,1.79,2,2023-03,0.71,27.28,26.54,"DEEPAKFERT,"
Archean Chemical Industries Ltd.,ACI,Chemicals,9251.69,2,2024-03,59.54,9265.75,2024-03,1330.09,318.97,2024-03,29,0.67,5.44,2,2024-03,0.04,20.43,27.11,"ACI,"
Chemplast Sanmar Ltd.,CHEMPLASTS,Chemicals,8818.56,2,2024-03,1542.28,9559.65,2024-03,3922.98,-158.43,2024-03,0,,5.19,2,2023-03,3.88,89.68,28.51,"CHEMPLASTS,"
Elantas Beck India Ltd.,500123,Chemicals,8676.85,1,2023-12,0,8619.81,2024-03,687.03,144.15,2024-03,60.19,2.49,11.03,1,2023-12,0,20.64,27.69,"500123,"
Jubilant Ingrevia Ltd.,JUBLINGREA,Chemicals,8543.04,2,2024-03,733,9196.45,2024-03,4135.8,182.87,2024-03,46.71,,3.12,2,2023-03,0.15,12.07,16.01,"JUBLINGREA,"
Anupam Rasayan India Ltd.,ANURAS,Chemicals,8388.62,2,2024-03,1019.65,9119.01,2024-03,1475.07,167.44,2024-03,65.23,1.88,3.04,2,2023-03,0.33,10.62,13.03,"ANURAS,"
Dhanuka Agritech Ltd.,DHANUKA,Pesticides & Agrochemicals,8121.6,2,2024-03,0.47,8120.76,2024-03,1758.54,239.09,2024-03,33.97,2.59,6.47,2,2023-03,0,23.1,30.2,"DHANUKA,"
Balaji Amines Ltd.,BALAMINES,Chemicals,7808.64,2,2024-03,19.7,7488.55,2024-03,1641.51,232.3,2024-03,38.12,3.24,4.54,2,2024-03,0.01,14.18,18.37,"BALAMINES,"
Laxmi Organic Industries Ltd.,LXCHEM,Chemicals,7476.6,2,2024-03,135.75,7295.27,2024-03,2872.2,120.54,2024-03,62.03,6.01,4.16,2,2023-03,0.29,9.41,11.62,"LXCHEM,"
Paradeep Phosphates Ltd.,PARADEEP,Fertilizers,6951.69,2,2024-03,3994.38,10828.04,2024-03,11575.12,99.24,2024-03,69.58,8.41,1.95,2,2023-03,1.32,10.62,10.78,"PARADEEP,"
National Fertilizers Ltd.,NFL,Fertilizers,6693.94,2,2024-03,4088.33,10744.33,2024-03,23576.04,64.74,2024-03,44.61,2.69,2.62,2,2023-03,1.57,19.84,15.61,"NFL,"
Rallis India Ltd.,RALLIS,Pesticides & Agrochemicals,6621.67,1,2024-03,1.55,6591.71,2024-03,2648,148,2024-03,44.78,,3.6,1,2024-03,0,8.31,11.71,"RALLIS,"
Indigo Paints Ltd.,INDIGOPNTS,Paints,6581.46,2,2024-03,3.08,6551.61,2024-03,1306.09,148.83,2024-03,44.67,0.44,7.3,1,2023-03,0,18.67,22.06,"INDIGOPNTS,"
Sudarshan Chemical Industries Ltd.,SUDARSCHEM,Dyes & Pigments,6418.75,2,2024-03,440.93,6803.78,2024-03,2538.78,357.45,2024-03,17.96,,5.59,2,2023-03,0.99,5.41,6.29,"SUDARSCHEM,"
Epigral Ltd.,EPIGRAL,Chemicals,6404.75,2,2024-03,962.69,7360.64,2024-03,1929.19,195.84,2024-03,32.7,,5.11,2,2024-03,0.77,16.86,17.69,"EPIGRAL,"
Privi Speciality Chemicals Ltd.,PRIVISCL,Chemicals,6150.23,2,2024-03,980.81,7102.25,2024-03,1752.24,95.43,2024-03,64.8,,6.65,2,2023-03,1.27,2.59,5.58,"PRIVISCL,"
Gujarat Alkalies And Chemicals Ltd.,GUJALKALI,Chemicals,5759.29,2,2024-03,543.43,6140.96,2024-03,3806.63,-132.24,2024-03,0,,0.95,2,2023-03,0.1,6.81,10.8,"GUJALKALI,"
GHCL Ltd.,GHCL,Chemicals,5518.83,2,2024-03,195.64,5222.97,2024-03,3443.02,793.88,2024-03,6.95,0.67,1.86,2,2024-03,0.07,22.99,27.24,"GHCL,"
Nocil Ltd.,NOCIL,Chemicals,5156.02,2,2024-03,,5060.48,2024-03,1444.67,133,2024-03,38.77,,3.04,2,2023-03,0,9.99,13.56,"NOCIL,"
Bharat Rasayan Ltd.,BHARATRAS,Pesticides & Agrochemicals,4820.11,2,2024-03,80.47,4851.96,2024-03,1044.63,81.61,2024-03,50.47,,4.88,2,2023-03,0.03,14.98,19.31,"BHARATRAS,"
Rossari Biotech Ltd.,ROSSARI,Chemicals,4563.16,2,2024-03,105.83,4638.78,2024-03,1830.56,130.51,2024-03,34.92,1.17,4.36,2,2023-03,0.08,12.52,18.48,"ROSSARI,"
Sharda Cropchem Ltd.,SHARDACROP,Pesticides & Agrochemicals,4366.22,2,2024-03,3.38,4281.68,2024-03,3163.02,31.91,2024-03,136.95,11.06,1.95,2,2023-03,0,16.5,21.55,"SHARDACROP,"
Fineotex Chemical Ltd.,FCL,Chemicals,4347.05,2,2024-03,5.19,4312.32,2024-03,568.97,121.02,2024-03,36.28,1.16,9.04,2,2023-03,0.02,29.34,37.3,"FCL,"
Neogen Chemicals Ltd.,NEOGEN,Chemicals,4320.92,2,2024-03,393.53,4701.96,2024-03,690.68,35.48,2024-03,121.2,3.42,5.68,2,2023-03,0.75,10.84,13.25,"NEOGEN,"
Styrenix Performance Materials Ltd.,STYRENIX,Chemicals,4170.87,1,2024-03,9.91,4124.17,2024-03,2222.17,173.16,2024-03,24.09,1.07,5.78,1,2023-03,0.01,23.3,31.72,"STYRENIX,"
Premier Explosives Ltd.,PREMEXPLN,Chemicals,4058.97,2,2024-03,61.49,4091.22,2024-03,271.72,28.42,2024-03,143.14,,18.44,2,2023-03,0.43,3.63,6.7,"PREMEXPLN,"
Bhansali Engineering Polymers Ltd.,BEPL,Chemicals,3918.28,2,2024-03,0,3710.95,2024-03,1221.74,178.61,2024-03,21.84,0.71,4.25,2,2024-03,0,18.02,24.37,"BEPL,"
Grauer & Weil (India) Ltd.,505710,Chemicals,3903.87,2,2024-03,23.02,3503.93,2024-03,1068.9,146.28,2024-03,26.69,2.18,4.72,2,2023-03,0.03,17.91,23.76,"505710,"
Fischer Medical Ventures Ltd.,524743,Chemicals,3302.29,1,2024-03,,3302.29,2024-03,11.53,0.39,2024-03,0,,41.88,1,2023-03,-2.15,0,6.53,"524743,"
Thirumalai Chemicals Ltd.,TIRUMALCHM,Chemicals,3246.22,2,2024-03,1163.31,3810.14,2024-03,2083.13,-38.79,2024-03,0,,2.83,2,2024-03,1.01,-3.32,0.36,"TIRUMALCHM,"
Bhagiradha Chemicals & Industries Ltd.,BHAGCHEM,Pesticides & Agrochemicals,3201.71,2,2024-03,61.42,3252.22,2024-03,407.65,18.22,2024-03,175.72,,4.67,2,2023-03,0.16,17.95,21.72,"BHAGCHEM,"
Tinna Rubber And Infrastructure Ltd.,530475,Chemicals,3168.96,2,2024-03,84.77,3251.95,2024-03,363.42,38.11,2024-03,78.66,1.76,24.8,2,2023-03,0.61,25.16,24.45,"530475,"
Vishnu Chemicals Ltd.,VISHNU,Chemicals,3074.54,2,2024-03,315.26,3329.3,2024-03,1212.6,101.1,2024-03,30.41,0.54,4.38,2,2023-03,0.91,39.51,30.71,"VISHNU,"
India Glycols Ltd.,INDIAGLYCO,Chemicals,2895.36,2,2024-03,1321.11,4078.64,2024-03,7921.54,156.33,2024-03,16.74,192.12,1.41,2,2023-03,0.58,7.64,9.21,"INDIAGLYCO,"
Astec Lifesciences Ltd.,ASTEC,Pesticides & Agrochemicals,2851.33,2,2024-03,493.89,3342.79,2024-03,458.18,-46.89,2024-03,0,,7.72,2,2023-03,0.81,6.28,7.75,"ASTEC,"
Foseco India Ltd.,FOSECOIND,Chemicals,2771.18,1,2023-12,0,2541.27,2024-03,489.02,74.6,2024-03,37.15,2.7,9.18,1,2023-12,0,27.9,36.29,"FOSECOIND,"
Tatva Chintan Pharma Chem Ltd.,TATVA,Chemicals,2705.64,2,2024-03,14.27,2681.62,2024-03,393.5,30.35,2024-03,89.14,2.93,3.67,2,2023-03,0.33,9.21,8.35,"TATVA,"
SH Kelkar And Company Ltd.,SHK,Chemicals,2690.9,2,2024-03,616.92,3204.75,2024-03,1929.99,123.55,2024-03,21.98,,2.22,2,2023-03,0.55,6.06,7.75,"SHK,"
India Pesticides Ltd.,IPL,Pesticides & Agrochemicals,2575.63,2,2024-03,18.4,2481.42,2024-03,680.4,60,2024-03,42.81,,3.12,2,2023-03,0,20.3,27.82,"IPL,"
Tanfac Industries Ltd.,506854,Chemicals,2443.88,1,2024-03,,2434.56,2024-03,378.14,52.52,2024-03,46.57,1.11,10.63,1,2023-03,0,35.31,48.88,"506854,"
Jubilant Industries Ltd.,JUBLINDS,Chemicals,2406.59,2,2024-03,143.46,2535.32,2024-03,1253.26,29.2,2024-03,85.52,1.19,10.27,2,2023-03,0.86,31.08,28.21,"JUBLINDS,"
GOCL Corporation Ltd.,GOCLCORP,Chemicals,2261.5,2,2024-03,1187.67,3408.53,2024-03,713.58,48.25,2024-03,46.87,0.96,1.59,2,2023-03,1.25,16.49,15.14,"GOCLCORP,"
Yasho Industries Ltd.,YASHO,Chemicals,2224.33,2,2024-03,548.44,2760.88,2024-03,593.3,57.93,2024-03,38.39,,7.55,2,2023-03,1.33,33.03,23.51,"YASHO,"
Vidhi Specialty Food Ingredients Ltd.,VIDHIING,Dyes & Pigments,2177.1,2,2024-03,19.8,2185.13,2024-03,303.42,36.45,2024-03,59.73,,7.77,2,2023-03,0.2,16.12,17.57,"VIDHIING,"
Insecticides (India) Ltd.,INSECTICID,Pesticides & Agrochemicals,2074.81,2,2024-03,83.2,2096.6,2024-03,1966.38,102.05,2024-03,20.27,,2.05,2,2023-03,0.17,7.07,9.75,"INSECTICID,"
Meghmani Organics Ltd.,MOL,Chemicals,2066.05,2,2024-03,834.94,2880.73,2024-03,1566.28,-106.03,2024-03,0,,1.35,2,2024-03,0.55,-6.63,-2.94,"MOL,"
Madhya Bharat Agro Products Ltd.,MBAPL,Fertilizers,2033.3,1,2024-03,289.62,2311.04,2024-03,816.95,24.85,2024-03,81.84,0.92,5.77,1,2023-03,0.98,46.54,37.77,"MBAPL,"
Sigachi Industries Ltd.,SIGACHI,Chemicals,2028.24,2,2024-03,119.02,2090.21,2024-03,398.96,57.27,2024-03,35.47,0.8,4.72,2,2023-03,0.15,17.55,20.53,"SIGACHI,"
IG Petrochemicals Ltd.,IGPL,Chemicals,1932.99,2,2024-03,364.53,2113.97,2024-03,2099.07,39.51,2024-03,48.92,7.53,1.55,2,2023-03,0.2,17.42,21.5,"IGPL,"
Fairchem Organics Ltd.,FAIRCHEMOR,Chemicals,1901.64,1,2024-03,7.32,1908.87,2024-03,621.47,40.5,2024-03,46.95,,6.49,1,2023-03,0.19,17.7,21.49,"FAIRCHEMOR,"
Krishana Phoschem Ltd.,KRISHANA,Fertilizers,1785.58,1,2024-03,435.17,2215.54,2024-03,923.9,40.48,2024-03,44.15,0.89,5.92,1,2023-03,1.06,11.19,11.05,"KRISHANA,"
Paushak Ltd.,532742,Chemicals,1784.54,1,2024-03,0,1783.43,2024-03,206.26,54.36,2024-03,32.83,2.42,4.37,1,2024-03,0,14.27,18.68,"532742,"
Madras Fertilizers Ltd.,MADRASFERT,Fertilizers,1779.36,1,2024-03,1583.24,2799.05,2024-03,2228.42,5.56,2024-03,320.03,7.3,-6.25,1,2023-03,-2.34,0,79.42,"MADRASFERT,"
Camlin Fine Sciences Ltd.,CAMLINFINE,Chemicals,1755.35,2,2024-03,657.66,2319.47,2024-03,1613.06,-104.87,2024-03,0,0,2.03,2,2023-03,1.05,5.71,10.24,"CAMLINFINE,"
Southern Petrochemical Industries Corporation Ltd.,SPIC,Fertilizers,1749.88,2,2024-03,464.43,2040.66,2024-03,1943.86,86.01,2024-03,15.48,0.33,1.63,2,2023-03,0.4,35.81,29.59,"SPIC,"
Kiri Industries Ltd.,KIRIINDUS,Dyes & Pigments,1746.81,2,2024-03,121.29,1774.14,2024-03,945.64,-87.9,2024-03,13.13,,0.62,2,2023-03,0.02,4.06,4.77,"KIRIINDUS,"
Jyoti Resins & Adhesives Ltd.,514448,Chemicals,1738.14,1,2024-03,,1627.55,2024-03,257.3,67.13,2024-03,25.9,0.23,11.63,1,2023-03,0,68.85,91.05,"514448,"
Punjab Chemicals & Crop Protection Ltd.,PUNJABCHEM,Pesticides & Agrochemicals,1701.87,2,2024-03,120.58,1812.39,2024-03,934.23,53.59,2024-03,31.76,0.92,5.15,2,2023-03,0.33,24.14,30.83,"PUNJABCHEM,"
Sadhana Nitro Chem Ltd.,SADHNANIQ,Chemicals,1684.69,2,2024-03,220.73,1897.51,2024-03,190.05,4.07,2024-03,412.91,,7.74,2,2023-03,0.61,1.85,5.09,"SADHNANIQ,"
Amines & Plasticizers Ltd.,AMNPLST,Chemicals,1660.78,2,2024-03,85,1706.35,2024-03,647.01,39.83,2024-03,41.7,4.55,7.55,2,2023-03,0.46,13.26,16.1,"AMNPLST,"
DCW Ltd.,DCW,Chemicals,1651.98,1,2024-03,436.37,1918.89,2024-03,1871.59,15.66,2024-03,105.48,1.89,1.62,1,2023-03,0.49,21.1,27.78,"DCW,"
Manali Petrochemicals Ltd.,MANALIPETC,Chemicals,1623.33,2,2024-03,22.29,1223.2,2024-03,1032.35,19.21,2024-03,84.5,,1.53,2,2023-03,0.01,4.88,7.54,"MANALIPETC,"
The Andhra Sugars Ltd.,ANDHRSUGAR,Chemicals,1572.21,2,2024-03,30.43,1547.07,2024-03,1894.04,54.29,2024-03,20.93,1.89,0.99,2,2023-03,0.02,12,15.93,"ANDHRSUGAR,"
Best Agrolife Ltd.,BESTAGRO,Pesticides & Agrochemicals,1555.35,2,2024-03,627.72,2136.26,2024-03,1873.32,106.27,2024-03,14.64,,2.53,2,2023-03,1.08,45.65,35.07,"BESTAGRO,"
Heranba Industries Ltd.,HERANBA,Pesticides & Agrochemicals,1528.31,2,2024-03,160.95,1649.71,2024-03,1257.06,34.49,2024-03,43.8,,1.81,2,2023-03,0.11,12.88,16.18,"HERANBA,"
Mangalore Chemicals & Fertilizers Ltd.,MANGCHEFER,Fertilizers,1515.81,1,2024-03,1019.45,2206.96,2024-03,3795.44,154.81,2024-03,9.79,0.57,1.6,1,2023-03,1.69,18.12,13.4,"MANGCHEFER,"
Excel Industries Ltd.,EXCELINDUS,Pesticides & Agrochemicals,1491.32,2,2024-03,,1478.89,2024-03,826.14,17.71,2024-03,87.67,55.34,1.05,2,2023-03,0,6.69,9.11,"EXCELINDUS,"
Oriental Aromatics Ltd.,OAL,Chemicals,1472.51,2,2024-03,204.09,1664.28,2024-03,836.41,9.1,2024-03,161.74,,2.33,2,2023-03,0.37,3.21,5.07,"OAL,"
NACL Industries Ltd.,NACLIND,Pesticides & Agrochemicals,1397.28,2,2024-03,788.65,2120,2024-03,1778.73,-59.97,2024-03,0,0,2.73,2,2023-03,1.26,17.93,15.25,"NACLIND,"
Ultramarine & Pigments Ltd.,506685,Chemicals,1357.8,2,2024-03,70.82,1383.59,2024-03,560.65,57.6,2024-03,23.57,,1.51,2,2024-03,0.08,7.04,9.35,"506685,"
Dhunseri Ventures Ltd.,DVL,Chemicals,1273.5,2,2024-03,356.34,1359.69,2024-03,403.48,44.23,2024-03,8.32,0.14,0.43,2,2023-03,0.13,23.06,28.22,"DVL,"
Shalimar Paints Ltd.,SHALPAINTS,Paints,1269.48,2,2024-03,103.2,1316.5,2024-03,534.91,-73.85,2024-03,0,0,3.23,2,2023-03,0.44,-10.86,-4.02,"SHALPAINTS,"
Platinum Industries Ltd.,PLATIND,Chemicals,1208.35,2,2024-03,7.47,960.09,2024-03,264.39,43.5,2024-03,27.63,,3.65,2,2023-03,0.28,89.26,84.37,"PLATIND,"
Valiant Organics Ltd.,VALIANTORG,Chemicals,1180.21,2,2024-03,256.46,1432.87,2024-03,723.06,-6.84,2024-03,0,,1.62,2,2023-03,0.4,15.77,15.28,"VALIANTORG,"
Shivalik Rasayan Ltd.,SHIVALIK,Pesticides & Agrochemicals,1145.17,2,2024-03,76.08,1221.25,2024-03,272.98,18.07,2024-03,70,2.61,2.4,2,2023-03,0.21,10.35,10.31,"SHIVALIK,"
Heubach Colorants India Ltd.,HEUBACHIND,Chemicals,1108.73,1,2024-03,,995.45,2024-03,790.7,41.12,2024-03,26.95,8.02,2.33,1,2023-03,0,4.53,9.5,"HEUBACHIND,"
Ganesh Benzoplast Ltd.,GANESHBE,Chemicals,1092.8,2,2024-03,13.25,1010.94,2024-03,477.08,61.44,2024-03,17.79,1.34,2.18,2,2023-03,0.06,17.95,23.09,"GANESHBE,"
Tuticorin Alkali Chemicals and Fertilizers Ltd.,506808,Chemicals,1085.8,1,2024-03,8.07,1093.87,2024-03,320.36,69.61,2024-03,15.6,0.46,-9.05,1,2023-03,-0.02,0,0,"506808,"
Dharmaj Crop Guard Ltd.,DHARMAJ,Pesticides & Agrochemicals,1052.11,1,2024-03,111.89,1164,2024-03,654.1,39.99,2024-03,23.71,,2.91,1,2023-03,0.16,16.3,18.88,"DHARMAJ,"
JG Chemicals Ltd.,JGCHEM,Chemicals,1046.27,2,2024-03,13.78,913.35,2024-03,667.69,32.11,2024-03,33.91,0.79,2.63,2,2023-03,0.34,31.53,31.28,"JGCHEM,"
3B Blackbio Dx Ltd.,532067,Pesticides & Agrochemicals,1036.79,2,2024-03,0.85,975.49,2024-03,74.12,32.1,2024-03,31.67,0.63,5.26,2,2023-03,0.01,16,21.6,"532067,"
Bodal Chemicals Ltd.,BODALCHEM,Dyes & Pigments,990.84,2,2024-03,841.02,1798.63,2024-03,1394.62,6.47,2024-03,153.17,,0.92,2,2023-03,0.71,3.58,5.15,"BODALCHEM,"
Andhra Petrochemicals Ltd.,500012,Chemicals,984.4,1,2024-03,2.42,670.11,2024-03,788.67,63.4,2024-03,15.53,,1.77,1,2024-03,0,11.95,17.69,"500012,"
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,980.7,2,2024-03,153.18,1123.17,2024-03,2150.04,54.98,2024-03,18.58,,1.81,2,2023-03,0.17,10.65,13.96,"JAYAGROGN,"
Transpek Industry Ltd.,506687,Pesticides & Agrochemicals,969.68,2,2024-03,44.16,983.25,2024-03,579.63,38.56,2024-03,25.15,0.97,1.44,2,2023-03,0.13,15.59,20.66,"506687,"
Indo Amines Ltd.,INDOAMIN,Chemicals,969.26,2,2024-03,216.98,1165.75,2024-03,943.64,42.81,2024-03,22.64,1.08,3.7,2,2023-03,1.04,19.94,17.43,"INDOAMIN,"
Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD,Chemicals,967.67,2,2024-03,8.05,641.54,2024-03,866.01,78.97,2024-03,12.25,0.29,1.21,2,2023-03,0.02,23.35,28.87,"SRHHYPOLTD,"
Chemcon Speciality Chemicals Ltd.,CHEMCON,Chemicals,967.42,1,2024-03,42.74,839.58,2024-03,267.09,19.19,2024-03,50.4,3.18,2.03,1,2023-03,0.14,12.6,15.53,"CHEMCON,"
TGV SRACC Ltd.,507753,Chemicals,964.88,1,2024-03,300.99,1223.46,2024-03,1545.95,60.99,2024-03,15.82,0.33,0.88,1,2023-03,0.21,40.45,38.65,"507753,"
Zuari Agro Chemicals Ltd.,ZUARI,Fertilizers,942.52,2,2024-03,1673.78,2227.66,2024-03,4595.46,147.89,2024-03,9.44,,0.56,2,2023-03,1.27,56.9,27.22,"ZUARI,"
Primo Chemicals Ltd.,506852,Chemicals,941.75,2,2024-03,176.46,1116.83,2024-03,396.98,-25.86,2024-03,0,,2.67,2,2023-03,0.39,44.2,47.96,"506852,"
